date,temp_max,temp_min,temp_mean,precipitation,wind_speed,humidity,cloud_cover,rain_probability,sunshine_duration,uv_index,city
2023-09-11,31.4,24.2,27.4,4.8,18.4,84,99,100.0,27543.2,7.0,Ho Chi Minh City
2023-09-12,30.7,23.9,26.7,5.8,19.0,86,99,100.0,36025.12,7.0,Ho Chi Minh City
2023-09-13,31.4,24.8,26.9,9.7,21.0,86,98,100.0,34508.17,7.0,Ho Chi Minh City
2023-09-14,31.0,24.8,26.5,15.1,13.8,89,99,100.0,29188.58,7.0,Ho Chi Minh City
2023-09-15,29.6,24.8,26.4,18.3,21.7,87,100,100.0,17971.4,7.0,Ho Chi Minh City
2023-09-16,30.3,24.1,26.4,8.0,16.8,88,98,100.0,28726.8,7.0,Ho Chi Minh City
2023-09-17,31.5,24.1,26.7,23.2,13.6,88,93,100.0,32544.9,7.0,Ho Chi Minh City
2023-09-18,31.6,23.9,27.1,8.5,9.1,86,99,100.0,36000.0,7.0,Ho Chi Minh City
2023-09-19,32.0,24.6,27.2,14.4,12.0,87,92,100.0,32400.0,7.0,Ho Chi Minh City
2023-09-20,31.7,24.5,27.3,18.0,10.9,86,88,100.0,38413.2,7.0,Ho Chi Minh City
2023-09-21,30.2,23.9,26.4,34.3,16.3,89,100,100.0,23905.23,7.0,Ho Chi Minh City
2023-09-22,31.0,23.9,26.9,24.0,11.2,87,92,100.0,32400.0,7.0,Ho Chi Minh City
2023-09-23,30.3,23.9,26.2,4.4,19.3,89,95,100.0,27390.85,7.0,Ho Chi Minh City
2023-09-24,30.5,24.5,26.5,24.4,13.7,89,95,100.0,33267.43,7.0,Ho Chi Minh City
2023-09-25,30.3,24.3,26.4,8.5,19.5,88,100,100.0,28760.99,7.0,Ho Chi Minh City
2023-09-26,28.6,24.7,26.0,21.2,22.4,90,99,100.0,17380.02,7.0,Ho Chi Minh City
2023-09-27,30.1,24.2,26.2,23.2,16.6,89,100,100.0,21904.63,7.0,Ho Chi Minh City
2023-09-28,30.9,23.7,26.5,10.0,13.3,90,98,100.0,25200.0,7.0,Ho Chi Minh City
2023-09-29,31.8,24.2,27.4,28.8,15.2,86,95,100.0,37701.02,7.0,Ho Chi Minh City
2023-09-30,30.6,24.0,26.5,14.0,23.2,85,83,100.0,23899.18,7.0,Ho Chi Minh City
2023-10-01,31.6,23.7,26.6,32.6,16.6,88,91,100.0,25200.0,7.0,Ho Chi Minh City
2023-10-02,28.7,23.9,25.8,34.1,15.6,91,100,100.0,11989.86,7.0,Ho Chi Minh City
2023-10-03,30.9,23.6,26.4,10.9,16.5,87,84,100.0,27155.73,7.0,Ho Chi Minh City
2023-10-04,31.2,24.2,27.2,2.3,17.1,86,72,100.0,32400.0,7.0,Ho Chi Minh City
2023-10-05,31.5,24.4,26.9,8.0,14.1,88,93,100.0,34320.36,7.0,Ho Chi Minh City
2023-10-06,31.9,24.8,27.4,9.8,12.2,87,90,100.0,28291.87,7.0,Ho Chi Minh City
2023-10-07,31.7,25.0,27.1,14.1,15.6,88,95,100.0,27402.65,7.0,Ho Chi Minh City
2023-10-08,32.5,25.0,27.4,16.1,15.0,85,100,100.0,38507.65,7.0,Ho Chi Minh City
2023-10-09,31.8,24.3,27.6,0.7,16.5,82,93,100.0,32625.15,7.0,Ho Chi Minh City
2023-10-10,31.1,24.7,27.7,4.3,10.3,86,86,100.0,32026.71,7.0,Ho Chi Minh City
2023-10-11,31.2,24.8,27.2,11.3,16.6,89,58,100.0,34606.35,7.0,Ho Chi Minh City
2023-10-12,31.8,23.7,26.9,18.6,10.8,88,81,100.0,34268.71,7.0,Ho Chi Minh City
2023-10-13,31.0,23.6,26.5,7.5,17.2,88,93,100.0,34896.77,7.0,Ho Chi Minh City
2023-10-14,30.7,24.3,26.8,7.5,12.2,88,93,100.0,29923.74,7.0,Ho Chi Minh City
2023-10-15,29.9,23.8,26.3,18.1,8.3,89,100,100.0,20678.46,7.0,Ho Chi Minh City
2023-10-16,30.1,24.1,25.9,31.3,18.1,89,97,100.0,21133.49,7.0,Ho Chi Minh City
2023-10-17,30.9,23.7,26.3,17.8,11.3,89,96,100.0,20753.68,7.0,Ho Chi Minh City
2023-10-18,31.0,24.0,26.6,14.8,12.7,89,99,100.0,29821.66,7.0,Ho Chi Minh City
2023-10-19,31.8,24.3,27.2,14.3,11.0,88,90,100.0,32427.55,7.0,Ho Chi Minh City
2023-10-20,32.0,24.7,27.7,9.1,12.0,85,69,100.0,39642.66,7.0,Ho Chi Minh City
2023-10-21,30.9,24.5,26.6,9.7,16.1,88,64,100.0,35213.79,7.0,Ho Chi Minh City
2023-10-22,31.9,24.0,26.8,19.0,18.0,85,79,100.0,36838.5,7.0,Ho Chi Minh City
2023-10-23,30.0,23.9,25.9,16.4,13.8,89,91,100.0,21705.89,7.0,Ho Chi Minh City
2023-10-24,31.7,22.9,27.1,4.5,12.3,84,79,100.0,39600.0,7.0,Ho Chi Minh City
2023-10-25,30.5,24.2,26.5,18.2,14.6,88,63,100.0,32400.0,7.0,Ho Chi Minh City
2023-10-26,31.2,24.3,27.0,7.8,10.6,87,47,100.0,39600.0,7.0,Ho Chi Minh City
2023-10-27,31.2,24.6,27.5,9.2,9.7,86,62,100.0,39600.0,7.0,Ho Chi Minh City
2023-10-28,31.3,24.0,27.1,1.1,14.8,87,94,100.0,29019.38,7.0,Ho Chi Minh City
2023-10-29,30.7,24.6,26.5,17.7,14.0,90,98,100.0,26035.99,7.0,Ho Chi Minh City
2023-10-30,31.2,24.0,26.8,6.3,14.0,88,83,100.0,30644.22,7.0,Ho Chi Minh City
2023-10-31,32.0,24.2,26.7,10.1,20.5,89,73,100.0,29473.51,7.0,Ho Chi Minh City
2023-11-01,31.8,24.1,26.8,3.7,12.6,88,75,100.0,29744.23,7.0,Ho Chi Minh City
2023-11-02,31.8,23.8,26.9,5.9,12.8,86,82,100.0,36000.0,7.0,Ho Chi Minh City
2023-11-03,30.9,24.2,26.8,11.3,13.4,87,93,100.0,26071.07,7.0,Ho Chi Minh City
2023-11-04,31.7,24.1,27.6,0.2,10.2,85,82,0.0,39178.31,7.0,Ho Chi Minh City
2023-11-05,31.9,25.3,27.5,5.2,14.7,86,73,100.0,32531.61,7.0,Ho Chi Minh City
2023-11-06,32.1,24.2,27.7,0.2,15.5,84,94,0.0,39600.0,7.0,Ho Chi Minh City
2023-11-07,30.4,25.0,27.0,10.2,14.7,86,90,100.0,26068.42,7.0,Ho Chi Minh City
2023-11-08,31.6,24.1,27.4,1.2,15.2,85,72,100.0,30548.09,7.0,Ho Chi Minh City
2023-11-09,31.9,24.7,27.5,14.8,12.6,85,80,100.0,36000.0,7.0,Ho Chi Minh City
2023-11-10,29.5,23.9,26.4,2.2,11.4,89,87,100.0,15399.04,7.0,Ho Chi Minh City
2023-11-11,32.0,24.0,27.5,1.3,15.8,84,30,100.0,39624.74,7.0,Ho Chi Minh City
2023-11-12,31.5,23.8,27.2,5.1,8.9,86,58,100.0,39600.0,7.0,Ho Chi Minh City
2023-11-13,32.6,23.7,27.7,1.1,13.5,84,66,100.0,39600.0,7.0,Ho Chi Minh City
2023-11-14,32.0,24.3,27.0,2.3,12.8,87,81,100.0,28708.07,7.0,Ho Chi Minh City
2023-11-15,30.4,24.3,26.6,25.2,12.3,88,95,100.0,28239.5,7.0,Ho Chi Minh City
2023-11-16,30.2,24.1,26.9,0.4,14.0,87,99,0.0,23107.06,7.0,Ho Chi Minh City
2023-11-17,31.4,23.7,26.7,6.1,14.9,85,64,100.0,36000.0,7.0,Ho Chi Minh City
2023-11-18,30.8,22.5,26.1,0.0,15.7,72,73,0.0,39600.0,7.0,Ho Chi Minh City
2023-11-19,30.1,21.1,25.6,0.0,12.0,76,85,0.0,29339.24,7.0,Ho Chi Minh City
2023-11-20,30.6,22.4,26.4,0.0,10.5,77,94,0.0,34633.64,7.0,Ho Chi Minh City
2023-11-21,30.9,22.9,26.8,0.3,11.4,79,99,0.0,39600.0,7.0,Ho Chi Minh City
2023-11-22,31.1,22.7,26.8,0.0,11.6,82,79,0.0,28895.03,7.0,Ho Chi Minh City
2023-11-23,29.7,24.5,26.7,0.3,9.0,86,91,0.0,9618.29,7.0,Ho Chi Minh City
2023-11-24,28.1,23.9,25.6,0.5,10.4,87,100,0.0,0.0,7.0,Ho Chi Minh City
2023-11-25,31.0,22.3,26.1,10.4,10.1,79,98,100.0,36190.52,7.0,Ho Chi Minh City
2023-11-26,31.0,23.6,26.6,0.5,10.6,86,100,0.0,23041.41,7.0,Ho Chi Minh City
2023-11-27,31.2,23.7,27.1,0.0,12.7,79,94,0.0,31580.71,7.0,Ho Chi Minh City
2023-11-28,31.4,21.6,26.5,0.1,13.1,72,59,0.0,39600.0,7.0,Ho Chi Minh City
2023-11-29,32.6,23.4,27.0,6.8,13.2,79,88,100.0,39600.0,7.0,Ho Chi Minh City
2023-11-30,31.7,23.3,26.9,9.4,14.8,86,97,100.0,32858.88,7.0,Ho Chi Minh City
2023-12-01,32.1,24.7,27.9,0.3,11.7,80,84,0.0,38993.88,7.0,Ho Chi Minh City
2023-12-02,29.1,23.3,26.5,2.7,7.6,83,100,100.0,15360.53,7.0,Ho Chi Minh City
2023-12-03,30.4,24.4,26.9,5.9,7.6,84,97,100.0,21173.61,7.0,Ho Chi Minh City
2023-12-04,32.0,23.5,27.1,0.0,15.5,84,66,0.0,37936.51,7.0,Ho Chi Minh City
2023-12-05,32.0,23.6,27.5,1.1,11.2,81,77,100.0,39500.99,7.0,Ho Chi Minh City
2023-12-06,31.3,24.0,27.4,0.9,12.6,83,70,100.0,35553.59,7.0,Ho Chi Minh City
2023-12-07,31.8,24.1,27.4,0.3,11.6,81,56,0.0,39439.23,7.0,Ho Chi Minh City
2023-12-08,31.1,23.7,27.1,0.0,13.7,81,92,0.0,32091.25,7.0,Ho Chi Minh City
2023-12-09,32.1,23.9,27.5,0.2,14.7,79,86,0.0,36109.76,7.0,Ho Chi Minh City
2023-12-10,32.7,24.0,27.9,0.3,14.9,73,50,0.0,39535.36,7.0,Ho Chi Minh City
2023-12-11,33.9,23.0,28.0,0.0,15.5,72,64,0.0,40002.46,7.0,Ho Chi Minh City
2023-12-12,34.4,23.4,28.5,0.0,14.5,67,50,0.0,39674.01,7.0,Ho Chi Minh City
2023-12-13,33.6,23.1,28.5,0.3,12.8,69,69,0.0,32044.13,7.0,Ho Chi Minh City
2023-12-14,35.4,24.7,29.5,0.0,16.7,65,75,0.0,37368.95,7.0,Ho Chi Minh City
2023-12-15,34.5,24.2,28.9,0.0,14.8,65,69,0.0,39567.66,7.0,Ho Chi Minh City
2023-12-16,33.4,24.4,28.6,0.6,14.5,68,68,100.0,39778.35,7.0,Ho Chi Minh City
2023-12-17,34.2,23.7,28.7,0.2,13.0,68,42,0.0,39476.72,7.0,Ho Chi Minh City
2023-12-18,33.5,23.7,28.0,4.0,14.8,73,61,100.0,39081.62,7.0,Ho Chi Minh City
2023-12-19,33.9,23.4,28.3,0.4,14.8,69,84,0.0,39050.26,7.0,Ho Chi Minh City
2023-12-20,33.9,23.6,27.8,9.3,16.0,65,71,100.0,37172.12,7.0,Ho Chi Minh City
2023-12-21,34.4,25.2,28.8,0.0,23.6,56,78,0.0,38989.46,7.0,Ho Chi Minh City
2023-12-22,32.5,24.3,27.5,1.0,25.3,59,93,100.0,25897.97,7.0,Ho Chi Minh City
2023-12-23,33.1,24.2,27.2,0.0,23.4,57,92,0.0,29594.48,7.0,Ho Chi Minh City
2023-12-24,32.4,24.8,27.3,0.0,16.3,63,97,0.0,26602.72,7.0,Ho Chi Minh City
2023-12-25,32.3,23.1,27.2,0.0,15.1,60,75,0.0,39641.61,7.0,Ho Chi Minh City
2023-12-26,32.3,22.0,27.1,0.0,11.4,61,58,0.0,39342.83,7.0,Ho Chi Minh City
2023-12-27,32.7,22.6,27.5,0.2,10.6,67,58,0.0,37773.69,7.0,Ho Chi Minh City
2023-12-28,33.8,23.7,28.3,0.8,12.1,73,41,100.0,39513.88,7.0,Ho Chi Minh City
2023-12-29,33.4,24.6,28.4,0.2,10.4,76,44,0.0,39470.79,7.0,Ho Chi Minh City
2023-12-30,33.4,24.5,28.7,0.1,12.6,73,49,0.0,39940.29,7.0,Ho Chi Minh City
2023-12-31,33.6,24.2,28.3,0.3,16.1,72,83,0.0,40409.4,7.0,Ho Chi Minh City
2024-01-01,33.4,24.0,28.1,0.0,14.7,72,99,0.0,39597.9,7.0,Ho Chi Minh City
2024-01-02,33.4,23.6,28.1,0.1,15.6,73,62,0.0,40578.92,7.0,Ho Chi Minh City
2024-01-03,33.4,24.2,28.3,0.2,15.4,72,44,0.0,40280.38,7.0,Ho Chi Minh City
2024-01-04,33.6,23.4,27.9,0.0,15.5,67,36,0.0,40238.26,7.0,Ho Chi Minh City
2024-01-05,32.9,23.3,27.5,0.0,13.6,70,98,0.0,39877.54,7.0,Ho Chi Minh City
2024-01-06,33.6,23.2,28.0,0.6,11.6,70,69,100.0,38588.75,7.0,Ho Chi Minh City
2024-01-07,33.0,24.2,28.0,0.0,15.2,75,67,0.0,40108.95,7.0,Ho Chi Minh City
2024-01-08,31.3,23.8,27.5,0.6,9.5,73,94,100.0,34388.47,7.0,Ho Chi Minh City
2024-01-09,32.8,23.8,27.9,0.1,11.7,71,71,0.0,39335.06,7.0,Ho Chi Minh City
2024-01-10,33.5,23.6,28.0,0.0,15.6,70,57,0.0,39749.2,7.0,Ho Chi Minh City
2024-01-11,33.6,23.6,27.9,0.1,16.1,70,70,0.0,41104.52,7.0,Ho Chi Minh City
2024-01-12,32.9,22.6,26.9,0.0,18.6,71,77,0.0,41120.25,7.0,Ho Chi Minh City
2024-01-13,32.0,22.2,26.8,0.0,13.5,68,89,0.0,40022.8,7.0,Ho Chi Minh City
2024-01-14,32.2,21.8,26.7,0.0,12.2,65,94,0.0,36297.59,7.0,Ho Chi Minh City
2024-01-15,33.0,21.9,27.2,0.0,11.9,66,82,0.0,39456.77,7.0,Ho Chi Minh City
2024-01-16,33.2,22.9,27.8,0.0,14.8,64,61,0.0,40476.19,7.0,Ho Chi Minh City
2024-01-17,33.1,24.0,28.2,0.0,13.7,63,60,0.0,40117.92,7.0,Ho Chi Minh City
2024-01-18,34.0,24.3,28.4,0.0,15.3,65,84,0.0,40903.86,7.0,Ho Chi Minh City
2024-01-19,33.1,23.6,28.0,0.0,14.1,65,59,0.0,39424.55,7.0,Ho Chi Minh City
2024-01-20,33.0,23.3,27.1,0.0,17.9,71,97,0.0,37382.17,7.0,Ho Chi Minh City
2024-01-21,32.9,23.4,27.5,0.0,15.8,69,91,0.0,38305.1,7.0,Ho Chi Minh City
2024-01-22,34.0,23.7,28.2,0.0,13.8,62,60,0.0,40764.39,7.0,Ho Chi Minh City
2024-01-23,34.0,24.1,28.4,0.0,16.8,59,37,0.0,40790.28,7.0,Ho Chi Minh City
2024-01-24,33.6,23.6,28.2,0.0,14.0,62,65,0.0,41064.67,7.0,Ho Chi Minh City
2024-01-25,33.7,23.7,28.3,0.0,13.4,58,46,0.0,40839.2,7.0,Ho Chi Minh City
2024-01-26,33.0,24.0,27.9,0.0,15.1,60,43,0.0,41110.73,7.0,Ho Chi Minh City
2024-01-27,33.4,22.7,27.6,0.0,15.9,62,24,0.0,41132.18,7.0,Ho Chi Minh City
2024-01-28,33.6,23.0,27.9,0.0,14.9,56,84,0.0,40904.67,7.0,Ho Chi Minh City
2024-01-29,33.4,22.7,27.8,0.0,14.8,56,79,0.0,40924.21,7.0,Ho Chi Minh City
2024-01-30,34.4,23.8,28.1,0.0,19.4,57,75,0.0,41436.64,7.0,Ho Chi Minh City
2024-01-31,34.1,23.5,28.0,0.0,18.1,63,86,0.0,40219.75,7.0,Ho Chi Minh City
2024-02-01,33.6,23.8,28.0,0.3,17.7,65,74,0.0,41221.7,7.0,Ho Chi Minh City
2024-02-02,33.5,23.6,27.6,0.0,19.2,70,57,0.0,41235.78,7.0,Ho Chi Minh City
2024-02-03,34.4,23.9,27.7,0.0,21.6,68,19,0.0,41248.67,7.0,Ho Chi Minh City
2024-02-04,34.4,23.7,27.8,0.0,19.0,72,34,0.0,36287.8,7.0,Ho Chi Minh City
2024-02-05,33.5,24.5,28.0,0.5,17.6,74,61,0.0,38754.99,7.0,Ho Chi Minh City
2024-02-06,34.6,24.3,28.3,0.0,22.5,70,40,0.0,41280.01,7.0,Ho Chi Minh City
2024-02-07,32.7,24.6,28.1,1.4,16.3,73,54,100.0,41288.17,7.0,Ho Chi Minh City
2024-02-08,32.4,24.4,27.6,0.3,18.5,73,64,0.0,40405.71,7.0,Ho Chi Minh City
2024-02-09,34.9,24.0,28.5,0.0,17.3,69,56,0.0,41301.27,7.0,Ho Chi Minh City
2024-02-10,34.6,23.9,28.8,0.0,15.9,64,59,0.0,41549.04,7.0,Ho Chi Minh City
2024-02-11,33.7,23.2,28.7,0.0,13.4,56,29,0.0,41874.42,7.0,Ho Chi Minh City
2024-02-12,33.7,21.8,27.9,0.0,16.7,54,18,0.0,41906.48,7.0,Ho Chi Minh City
2024-02-13,35.6,23.7,28.8,0.0,22.5,56,34,0.0,38704.85,7.0,Ho Chi Minh City
2024-02-14,35.9,25.1,29.7,0.0,19.6,57,50,0.0,40262.3,7.0,Ho Chi Minh City
2024-02-15,36.3,25.6,29.9,0.1,21.4,56,49,0.0,42004.18,7.0,Ho Chi Minh City
2024-02-16,36.5,24.9,29.4,0.0,20.5,57,10,0.0,42037.15,7.0,Ho Chi Minh City
2024-02-17,35.6,23.5,28.5,0.0,21.1,56,67,0.0,42070.28,7.0,Ho Chi Minh City
2024-02-18,35.7,23.7,28.7,0.0,22.1,62,48,0.0,42103.51,7.0,Ho Chi Minh City
2024-02-19,35.3,25.0,28.8,0.0,21.3,68,49,0.0,41790.9,7.0,Ho Chi Minh City
2024-02-20,34.8,24.7,28.6,0.0,21.7,69,72,0.0,40829.94,7.0,Ho Chi Minh City
2024-02-21,34.8,24.2,28.4,0.0,20.7,72,32,0.0,42203.64,7.0,Ho Chi Minh City
2024-02-22,35.7,23.4,28.1,0.0,22.9,72,4,0.0,42237.01,7.0,Ho Chi Minh City
2024-02-23,34.8,24.4,28.6,0.2,23.5,71,47,0.0,42270.46,7.0,Ho Chi Minh City
2024-02-24,35.5,24.8,29.1,1.3,19.0,67,9,100.0,42304.28,7.0,Ho Chi Minh City
2024-02-25,35.6,24.3,29.0,0.0,18.6,61,25,0.0,42338.44,7.0,Ho Chi Minh City
2024-02-26,36.7,24.0,29.5,0.0,24.3,56,29,0.0,42372.91,7.0,Ho Chi Minh City
2024-02-27,35.3,25.3,29.4,1.1,18.3,62,50,100.0,39121.25,7.0,Ho Chi Minh City
2024-02-28,36.2,24.4,29.0,0.0,25.3,59,81,0.0,42442.66,7.0,Ho Chi Minh City
2024-02-29,36.5,24.8,29.5,0.0,20.6,55,37,0.0,42477.88,7.0,Ho Chi Minh City
2024-03-01,35.5,25.0,29.3,0.0,17.5,58,15,0.0,42508.43,7.0,Ho Chi Minh City
2024-03-02,36.0,25.4,29.6,0.2,20.2,59,58,0.0,42538.85,7.0,Ho Chi Minh City
2024-03-03,36.1,25.2,29.2,0.0,20.5,61,40,0.0,42569.81,7.0,Ho Chi Minh City
2024-03-04,36.0,25.2,29.1,0.0,22.1,65,46,0.0,42601.28,7.0,Ho Chi Minh City
2024-03-05,35.3,25.2,29.2,0.0,15.1,70,21,0.0,42353.92,7.0,Ho Chi Minh City
2024-03-06,36.1,25.0,29.4,0.0,15.3,71,58,0.0,38819.92,7.0,Ho Chi Minh City
2024-03-07,35.2,25.7,29.0,0.3,21.5,72,75,0.0,34990.16,7.0,Ho Chi Minh City
2024-03-08,37.2,25.3,29.9,0.0,21.7,60,35,0.0,42730.7,7.0,Ho Chi Minh City
2024-03-09,36.3,25.0,29.4,0.0,24.4,59,67,0.0,42763.62,7.0,Ho Chi Minh City
2024-03-10,37.5,25.5,29.8,0.0,29.6,57,84,0.0,42796.61,7.0,Ho Chi Minh City
2024-03-11,37.0,24.5,30.0,0.0,25.4,55,30,0.0,42829.64,7.0,Ho Chi Minh City
2024-03-12,37.5,25.6,30.0,0.0,25.3,60,62,0.0,42862.63,7.0,Ho Chi Minh City
2024-03-13,35.3,25.4,29.5,0.2,19.2,62,91,0.0,42895.5,7.0,Ho Chi Minh City
2024-03-14,36.2,25.6,29.5,0.5,21.7,65,33,0.0,42928.67,7.0,Ho Chi Minh City
2024-03-15,35.7,24.7,29.0,0.0,22.5,64,74,0.0,42962.53,7.0,Ho Chi Minh City
2024-03-16,37.1,24.4,29.3,0.0,22.0,65,64,0.0,41187.37,7.0,Ho Chi Minh City
2024-03-17,36.9,24.6,29.6,0.2,23.0,62,65,0.0,43032.06,7.0,Ho Chi Minh City
2024-03-18,37.0,24.7,29.2,0.0,27.6,65,61,0.0,43067.58,7.0,Ho Chi Minh City
2024-03-19,37.2,24.9,29.4,0.0,30.1,63,32,0.0,43103.51,7.0,Ho Chi Minh City
2024-03-20,36.5,23.6,29.3,0.0,21.8,59,23,0.0,43139.78,7.0,Ho Chi Minh City
2024-03-21,36.1,25.3,29.5,1.2,20.9,59,18,100.0,43176.31,7.0,Ho Chi Minh City
2024-03-22,36.6,25.4,29.4,0.0,26.4,62,30,0.0,43200.0,7.0,Ho Chi Minh City
2024-03-23,34.3,25.5,29.1,0.7,21.4,68,27,100.0,43200.0,7.0,Ho Chi Minh City
2024-03-24,35.9,25.5,29.5,0.0,20.8,68,18,0.0,43200.0,7.0,Ho Chi Minh City
2024-03-25,36.4,25.3,29.6,0.0,22.1,69,40,0.0,43200.0,7.0,Ho Chi Minh City
2024-03-26,38.1,25.8,30.5,0.0,25.2,62,54,0.0,43200.0,7.0,Ho Chi Minh City
2024-03-27,36.9,26.8,30.7,0.6,18.5,60,29,100.0,43200.0,7.0,Ho Chi Minh City
2024-03-28,36.0,26.3,30.4,0.0,16.1,66,98,0.0,40940.33,7.0,Ho Chi Minh City
2024-03-29,36.0,26.1,30.1,0.1,20.9,69,92,0.0,39555.61,7.0,Ho Chi Minh City
2024-03-30,36.6,26.4,30.4,0.0,19.8,69,64,0.0,43200.0,7.0,Ho Chi Minh City
2024-03-31,36.8,26.1,30.5,0.6,16.3,69,83,100.0,43200.0,7.0,Ho Chi Minh City
2024-04-01,36.2,26.6,30.6,0.2,17.6,70,29,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-02,36.0,27.2,30.4,0.2,17.6,68,40,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-03,36.4,26.1,30.5,0.0,18.8,66,55,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-04,36.4,26.8,30.7,0.2,19.3,66,49,0.0,42088.6,7.0,Ho Chi Minh City
2024-04-05,35.9,27.2,30.4,0.5,22.5,68,77,0.0,40816.11,7.0,Ho Chi Minh City
2024-04-06,35.7,26.6,30.3,0.0,19.8,62,29,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-07,37.2,26.3,30.6,0.0,22.7,66,59,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-08,36.6,26.5,30.8,0.0,22.1,67,28,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-09,39.1,26.7,31.2,0.0,23.9,62,88,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-10,38.0,26.8,31.5,0.0,23.9,56,89,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-11,39.2,26.6,31.4,0.4,20.7,56,54,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-12,39.2,26.7,31.4,0.0,23.5,59,83,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-13,35.2,27.5,30.7,0.2,18.5,65,75,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-14,37.2,26.3,30.6,0.0,24.5,65,45,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-15,36.4,26.9,30.7,0.1,21.2,66,35,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-16,37.8,27.0,31.1,0.0,25.2,65,30,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-17,36.7,27.1,31.0,0.0,19.7,62,63,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-18,37.2,25.8,30.7,0.0,20.8,64,56,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-19,36.7,26.6,30.6,0.7,19.0,67,36,100.0,43200.0,7.0,Ho Chi Minh City
2024-04-20,36.4,26.7,30.8,0.2,18.5,63,72,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-21,37.3,26.6,31.0,0.1,19.8,61,53,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-22,36.7,27.0,31.2,0.0,18.8,63,65,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-23,37.1,26.5,31.2,0.0,18.5,62,75,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-24,37.8,27.5,31.7,0.0,20.0,65,63,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-25,38.4,27.9,32.1,0.0,20.8,66,39,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-26,37.7,28.4,32.0,0.3,21.4,66,73,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-27,38.2,27.8,32.1,0.0,18.4,66,36,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-28,37.9,28.0,32.1,0.6,18.0,64,26,100.0,43200.0,7.0,Ho Chi Minh City
2024-04-29,38.5,27.6,32.1,0.3,21.8,66,79,0.0,43200.0,7.0,Ho Chi Minh City
2024-04-30,38.3,27.8,32.1,0.2,20.9,67,93,0.0,43200.0,7.0,Ho Chi Minh City
2024-05-01,37.8,28.1,32.2,0.0,19.2,65,92,0.0,43200.0,7.0,Ho Chi Minh City
2024-05-02,38.2,29.3,32.5,0.7,19.3,62,68,100.0,43200.0,7.0,Ho Chi Minh City
2024-05-03,37.9,28.9,32.5,0.1,19.5,62,53,0.0,43200.0,7.0,Ho Chi Minh City
2024-05-04,37.5,27.9,30.9,4.6,11.6,68,93,100.0,34715.59,7.0,Ho Chi Minh City
2024-05-05,34.9,27.1,29.7,8.0,16.4,76,88,100.0,36000.0,7.0,Ho Chi Minh City
2024-05-06,33.3,27.0,29.8,0.1,15.2,77,55,0.0,43200.0,7.0,Ho Chi Minh City
2024-05-07,33.4,26.7,29.5,9.8,16.8,78,54,100.0,43074.24,7.0,Ho Chi Minh City
2024-05-08,35.1,26.9,30.2,1.0,13.6,75,54,100.0,43200.0,7.0,Ho Chi Minh City
2024-05-09,35.6,27.5,30.4,3.6,20.7,74,83,100.0,39763.49,7.0,Ho Chi Minh City
2024-05-10,34.9,27.4,30.5,1.0,22.8,72,61,100.0,43213.48,7.0,Ho Chi Minh City
2024-05-11,36.1,27.4,30.6,2.2,20.6,74,61,100.0,41323.45,7.0,Ho Chi Minh City
2024-05-12,35.3,27.8,30.7,2.2,19.4,74,69,100.0,39601.18,7.0,Ho Chi Minh City
2024-05-13,35.2,26.7,30.4,7.4,23.2,75,66,100.0,43200.0,7.0,Ho Chi Minh City
2024-05-14,35.7,26.2,30.4,1.2,16.0,73,81,100.0,42285.93,7.0,Ho Chi Minh City
2024-05-15,35.3,26.9,30.1,7.7,25.9,74,95,100.0,30566.19,7.0,Ho Chi Minh City
2024-05-16,33.4,26.5,29.1,5.2,14.1,81,98,100.0,28684.05,7.0,Ho Chi Minh City
2024-05-17,32.6,26.6,29.3,4.1,17.2,81,99,100.0,39808.47,7.0,Ho Chi Minh City
2024-05-18,34.3,26.0,29.3,0.2,17.2,80,77,0.0,43200.0,7.0,Ho Chi Minh City
2024-05-19,33.5,26.4,29.1,6.1,11.5,83,100,100.0,34213.49,7.0,Ho Chi Minh City
2024-05-20,32.0,25.8,28.1,49.9,13.3,86,100,100.0,32262.21,7.0,Ho Chi Minh City
